Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Date
1.65482E+12,0.4002,0.4118,0.3762,0.3815,399808206,1.65491E+12,157089536.9,194473,195917016,77041301.03,0,10-06-2022
1.65491E+12,0.3815,0.3887,0.3557,0.3599,335176735,1.65499E+12,124317448,162752,165214003,61258649.77,0,11-06-2022
1.65499E+12,0.3598,0.3654,0.3394,0.3433,427316144,1.65508E+12,149735662.4,211927,202677787,71035077.42,0,12-06-2022
1.65508E+12,0.3433,0.3507,0.3012,0.3118,1028751993,1.65516E+12,328637316.3,508115,510439919,163052865.5,0,13-06-2022
1.65516E+12,0.3117,0.3267,0.2936,0.3214,778418633,1.65525E+12,243464785.1,342614,378034381.9,118330382.1,0,14-06-2022
1.65525E+12,0.3215,0.3469,0.298,0.3436,865192872,1.65534E+12,271227096.2,404846,432927616,135683790.9,0,15-06-2022
1.65534E+12,0.3436,0.3475,0.3073,0.3132,589816543,1.65542E+12,190349169.9,238916,289891372,93503353.15,0,16-06-2022
1.65542E+12,0.3132,0.3397,0.3105,0.321,430655102,1.65551E+12,140271381.6,198729,220129175,71720491.84,0,17-06-2022
1.65551E+12,0.321,0.3263,0.2872,0.3075,555977925.7,1.6556E+12,170366179.9,283907,274411148,84126288.67,0,18-06-2022
1.6556E+12,0.3074,0.333,0.2981,0.3264,393395495,1.65568E+12,123246578.7,201014,197461677,61901469.78,0,19-06-2022
1.65568E+12,0.3262,0.3289,0.3135,0.3227,356161086,1.65577E+12,114351278.5,181160,186248397,59800007.58,0,20-06-2022
1.65577E+12,0.3226,0.3374,0.3187,0.3294,379691157,1.65586E+12,124852730.7,187784,202444640,66561000.36,0,21-06-2022
1.65586E+12,0.3294,0.3297,0.319,0.3223,315095128,1.65594E+12,101794452,152486,162358105,52445619.06,0,22-06-2022
1.65594E+12,0.3223,0.3371,0.3213,0.3358,293426615,1.65603E+12,96235892.66,133928,154739109,50758562.02,0,23-06-2022
1.65603E+12,0.3357,0.3871,0.3348,0.3672,610286919,1.65612E+12,223815201.9,364031,307745887,112897969.6,0,24-06-2022
1.65612E+12,0.3672,0.3741,0.3542,0.3676,216676025,1.6562E+12,79123639.77,134079,105168418,38413830.96,0,25-06-2022
1.6562E+12,0.3677,0.3751,0.3576,0.3592,194186812,1.65629E+12,71039962.4,118676,95681601,35000157.79,0,26-06-2022
1.65629E+12,0.3591,0.3671,0.348,0.3537,274516503,1.65637E+12,98508600.88,140953,137911170,49526867.66,0,27-06-2022
1.65637E+12,0.3537,0.3557,0.3353,0.3375,316153206,1.65646E+12,109315246.5,155206,168250606,58219456.61,0,28-06-2022
1.65646E+12,0.3375,0.3417,0.3201,0.3296,329827694,1.65655E+12,108924493.3,163468,171354767,56593950.01,0,29-06-2022
1.65655E+12,0.3296,0.3333,0.3056,0.3321,463148646,1.65663E+12,147393644.7,245378,237101799,75440787.79,0,30-06-2022
1.65663E+12,0.332,0.3363,0.31,0.3139,373042743,1.65672E+12,118587657,184586,192275060,61071852.57,0,01-07-2022
1.65672E+12,0.3142,0.3181,0.3089,0.3156,179482724,1.65681E+12,56221451.44,88251,90600502,28378354.99,0,02-07-2022
1.65681E+12,0.3157,0.3258,0.3085,0.3215,194701668,1.65689E+12,61533546.21,107856,98899638,31272144.79,0,03-07-2022
1.65689E+12,0.3216,0.33,0.3146,0.3287,276890244,1.65698E+12,88994114.97,126096,153753348,49394287.65,0,04-07-2022
1.65698E+12,0.3287,0.331,0.3128,0.3252,332749123,1.65707E+12,107262278.5,146859,175922885,56699140.23,0,05-07-2022
1.65707E+12,0.3252,0.334,0.32,0.3324,295359140,1.65715E+12,95886316.45,132366,161212789,52335913.47,0,06-07-2022
1.65715E+12,0.3324,0.3456,0.3269,0.3422,261063763,1.65724E+12,87266153.13,126050,147439187,49264860.3,0,07-07-2022
1.65724E+12,0.3423,0.359,0.3359,0.3402,383269941,1.65732E+12,133000861.9,213155,202818061,70409834.93,0,08-07-2022
1.65732E+12,0.3403,0.3477,0.3392,0.3448,131799232,1.65741E+12,45267170.32,80709,67277636,23110229.74,0,09-07-2022
1.65741E+12,0.3448,0.3449,0.3197,0.3255,240237163,1.6575E+12,79468929,124569,119299991,39439440.67,0,10-07-2022
1.6575E+12,0.3256,0.3292,0.3108,0.3152,246538517,1.65758E+12,79546363.02,133558,130435120,42089487.42,0,11-07-2022
1.65758E+12,0.3152,0.3182,0.3078,0.3116,234067778,1.65767E+12,73193935.24,126411,124715018,39002408.58,0,12-07-2022
1.65767E+12,0.3117,0.326,0.302,0.3237,354463864,1.65776E+12,111462870.6,176989,182895242,57532601.37,0,13-07-2022
1.65776E+12,0.3236,0.334,0.3122,0.3338,323459383,1.65784E+12,103892845.1,146897,176443453,56669203.72,0,14-07-2022
1.65784E+12,0.3338,0.349,0.3273,0.3342,392883643,1.65793E+12,132631266.9,200294,213697008,72146915.62,0,15-07-2022
1.65793E+12,0.3341,0.3565,0.3313,0.3505,271487176,1.65802E+12,93541230.76,176489,142193345,49010989.2,0,16-07-2022
1.65802E+12,0.3504,0.3614,0.3413,0.3433,203255685,1.6581E+12,71308820.2,155405,101315331,35554172.82,0,17-07-2022
1.6581E+12,0.3434,0.3701,0.3429,0.3653,404237689,1.65819E+12,145950885,247021,215874107,77921624.53,0,18-07-2022
1.65819E+12,0.3652,0.3767,0.3515,0.3729,372635897,1.65828E+12,135433770.5,240551,190787717,69325586.28,0,19-07-2022
1.65828E+12,0.3728,0.3817,0.3572,0.3635,329852165,1.65836E+12,122555674.3,219247,170114267,63255434.43,0,20-07-2022
1.65836E+12,0.3635,0.3685,0.3485,0.3669,276798269,1.65845E+12,99082317.91,176891,134550373,48182821.77,0,21-07-2022
1.65845E+12,0.3668,0.3716,0.3541,0.3578,231304449,1.65853E+12,84039196.26,153583,121129466,44034645.69,0,22-07-2022
1.65853E+12,0.3578,0.3628,0.3498,0.3592,140472336,1.65862E+12,50073528.36,106298,67351566,24015350.28,0,23-07-2022
1.65862E+12,0.3592,0.3667,0.3558,0.3586,154710249,1.65871E+12,55971080.82,111641,77556767,28059884.11,0,24-07-2022
1.65871E+12,0.3585,0.3602,0.335,0.3362,250777496,1.65879E+12,86676259.48,151193,125589433,43419718.03,0,25-07-2022
1.65879E+12,0.3362,0.3385,0.3252,0.3372,248516564,1.65888E+12,82443390.95,153532,120815478,40085102.93,0,26-07-2022
1.65888E+12,0.3373,0.3597,0.3304,0.3594,270820690,1.65897E+12,92730683.93,173274,138359904,47386119.52,0,27-07-2022
1.65897E+12,0.3594,0.3792,0.3489,0.3739,338381188,1.65905E+12,122379884.7,214156,171414799,61987597.01,0,28-07-2022
1.65905E+12,0.3738,0.3799,0.3596,0.3679,276456259,1.65914E+12,102455414.7,186833,144385392,53526478.06,0,29-07-2022
1.65914E+12,0.3679,0.4099,0.3629,0.3879,388154871,1.65923E+12,151212669,285884,190389680,74193402.68,0,30-07-2022
1.65923E+12,0.388,0.3989,0.3782,0.3792,231814092,1.65931E+12,90300223.1,174085,113537479,44242347.01,0,31-07-2022
1.65931E+12,0.3791,0.386,0.371,0.3791,215729685,1.6594E+12,81602011.27,146825,109339966,41363255.41,0,01-08-2022
1.6594E+12,0.3791,0.3946,0.3667,0.3714,261343324,1.65948E+12,97712462.13,184337,129545005,48449982.32,0,02-08-2022
1.65948E+12,0.3714,0.3775,0.3631,0.3695,212254602,1.65957E+12,78676859.41,137130,104744026,38832024.49,0,03-08-2022
1.65957E+12,0.3695,0.375,0.3643,0.371,170860294,1.65966E+12,63183203.38,107315,85380072,31564774.99,0,04-08-2022
1.65966E+12,0.371,0.3785,0.3673,0.3764,178170072,1.65974E+12,66561027.32,117145,97071624,36257586.85,0,05-08-2022
1.65974E+12,0.3764,0.378,0.3703,0.3715,88658479,1.65983E+12,33182898.95,66502,42405437,15872414.64,0,06-08-2022
1.65983E+12,0.3715,0.3772,0.3682,0.3722,94432362,1.65992E+12,35204727.09,65502,47947178,17876939.24,0,07-08-2022
1.65992E+12,0.3723,0.3847,0.371,0.3787,221476216,1.66E+12,83979590.97,128662,115977396,43979420,0,08-08-2022
1.66E+12,0.3787,0.3801,0.3606,0.3672,168358813,1.66009E+12,62324528.94,110373,82666286,30600207.96,0,09-08-2022
1.66009E+12,0.3672,0.3815,0.3583,0.3814,218617309,1.66018E+12,81068105.44,142208,112384455,41691872.09,0,10-08-2022
1.66018E+12,0.3814,0.386,0.377,0.3802,212303676,1.66026E+12,80900073.12,124815,107303586,40891650.71,0,11-08-2022
1.66026E+12,0.3801,0.3806,0.3699,0.3796,169377982,1.66035E+12,63609314.08,102798,93156310,34983116.18,0,12-08-2022
1.66035E+12,0.3797,0.3876,0.3763,0.378,122728952,1.66044E+12,46708311.96,85925,59296459,22568922,0,13-08-2022
1.66044E+12,0.3779,0.3922,0.3738,0.3757,184744299,1.66052E+12,70663793.93,125664,89113137,34102471.67,0,14-08-2022
1.66052E+12,0.3756,0.3852,0.3658,0.3751,231352894,1.66061E+12,86406258.69,141003,119381222,44598719.6,0,15-08-2022
1.66061E+12,0.375,0.3784,0.3666,0.377,196904975,1.66069E+12,73556611.69,121180,96207662,35948624.05,0,16-08-2022
1.66069E+12,0.377,0.3923,0.368,0.3795,333525617,1.66078E+12,126759099.1,222987,169311616,64372334.93,0,17-08-2022
1.66078E+12,0.3796,0.3815,0.3691,0.3704,206448429,1.66087E+12,77574097.08,132439,105091124,39492137.39,0,18-08-2022
1.66087E+12,0.3703,0.3707,0.3309,0.3344,437831008,1.66095E+12,151469808.3,252658,216949759,74980178.17,0,19-08-2022
1.66095E+12,0.3345,0.3428,0.3321,0.3368,206218319,1.66104E+12,69893445.42,118265,101881664,34536141.69,0,20-08-2022
1.66104E+12,0.3368,0.3485,0.3355,0.3449,185595697,1.66113E+12,63540311.14,103455,92296282,31592925.95,0,21-08-2022
1.66113E+12,0.3448,0.3453,0.3313,0.344,259125051,1.66121E+12,87411174.77,139631,134395867,45341113.07,0,22-08-2022
1.66121E+12,0.344,0.348,0.3326,0.3472,224844843,1.6613E+12,76705168.21,120750,117130796,39962509.1,0,23-08-2022
1.6613E+12,0.3473,0.3525,0.3389,0.3456,190760736,1.66139E+12,65685897.52,112208,95102376,32742791.92,0,24-08-2022
1.66139E+12,0.3456,0.3522,0.3435,0.3491,200831070,1.66147E+12,69764352.31,114924,101959250,35423162.64,0,25-08-2022
1.66147E+12,0.3491,0.3712,0.3325,0.3393,439211758,1.66156E+12,153665419.4,269092,224371229,78493034.36,0,26-08-2022
1.66156E+12,0.3393,0.3447,0.3283,0.3346,175871454,1.66164E+12,58855369.86,116416,87752033,29368141.12,0,27-08-2022
1.66164E+12,0.3346,0.3373,0.3213,0.3224,148984590,1.66173E+12,49504782.34,90560,71255300,23680587.89,0,28-08-2022
1.66173E+12,0.3223,0.3342,0.3186,0.3337,268856257,1.66182E+12,87361744.47,136287,142633743,46359313.38,0,29-08-2022
1.66182E+12,0.3337,0.3359,0.32,0.3267,213879108,1.6619E+12,70259688.58,127485,108052191,35515375.33,0,30-08-2022
1.6619E+12,0.3268,0.3339,0.323,0.3277,195043842,1.66199E+12,64322459.05,117716,94381318,31137094.82,0,31-08-2022
1.66199E+12,0.3276,0.3334,0.3215,0.3331,183564987,1.66208E+12,59848811.89,113186,98551814,32119453.52,0,01-09-2022
1.66208E+12,0.3332,0.3355,0.3253,0.3314,179601436,1.66216E+12,59352103.37,104285,93724081,30979579.14,0,02-09-2022
1.66216E+12,0.3315,0.335,0.3265,0.3297,103317904,1.66225E+12,34043843.12,63442,49306559,16251627.51,0,03-09-2022
1.66225E+12,0.3296,0.3328,0.3275,0.3317,95913393,1.66234E+12,31682221.19,58005,46703199,15427508.11,0,04-09-2022
1.66234E+12,0.3318,0.3338,0.3225,0.3329,178320876,1.66242E+12,58525355.81,91431,94181774,30902887.55,0,05-09-2022
1.66242E+12,0.3329,0.3431,0.3154,0.3212,337153895,1.66251E+12,111776654.5,191387,157130772,52124443.6,0,06-09-2022
1.66251E+12,0.3212,0.3386,0.312,0.3369,267709589,1.6626E+12,86968475.71,141016,125965451,40930316.77,0,07-09-2022
1.6626E+12,0.3369,0.3434,0.3282,0.3396,234589959,1.66268E+12,78333844,136630,116415824,38867163.73,0,08-09-2022
1.66268E+12,0.3396,0.3597,0.3394,0.3568,334849027,1.66277E+12,117071573.8,187293,182474750,63800492.15,0,09-09-2022
1.66277E+12,0.3568,0.3622,0.3514,0.3573,186010258,1.66285E+12,66220220.82,116583,90629836,32272133.27,0,10-09-2022
1.66285E+12,0.3574,0.3604,0.3485,0.3552,146159090,1.66294E+12,51919619.54,86088,73913953,26256792.27,0,11-09-2022
1.66294E+12,0.3551,0.3602,0.3478,0.3598,243143764,1.66303E+12,86092131.73,132001,131431520,46537733.47,0,12-09-2022
1.66303E+12,0.3598,0.3603,0.3308,0.3326,364278378,1.66311E+12,125815020.3,198832,173399591,59938366.67,0,13-09-2022
1.66311E+12,0.3326,0.3442,0.3312,0.3415,308604961,1.6632E+12,103931939.7,168172,156806911,52801586.05,0,14-09-2022
1.6632E+12,0.3415,0.3429,0.3241,0.3261,406236125,1.66329E+12,135422916.2,181640,173358934,57778845.02,0,15-09-2022
1.66329E+12,0.3261,0.3581,0.3216,0.3552,370003740,1.66337E+12,124260288.7,162183,186885609,62763820.57,0,16-09-2022
1.66337E+12,0.3552,0.381,0.3464,0.3762,443007880,1.66346E+12,162050300.8,247164,214475018,78430812.52,0,17-09-2022
1.66346E+12,0.3762,0.3981,0.3556,0.3576,680858418,1.66355E+12,258614760.4,444651,333280981,126660538.6,0,18-09-2022
1.66355E+12,0.3578,0.3932,0.3401,0.3848,737172977,1.66363E+12,265844871.9,451339,377962935,136230291.8,0,19-09-2022
1.66363E+12,0.3847,0.4242,0.3704,0.414,1113792429,1.66372E+12,442009185.3,628936,522955801,207498980.5,0,20-09-2022
1.66372E+12,0.4139,0.434,0.38,0.3936,925735817,1.6638E+12,372966189.4,643141,434816448,175240458,0,21-09-2022
1.6638E+12,0.3936,0.5,0.3933,0.4862,1322834928,1.66389E+12,590174749.7,791009,629956605,281191324.6,0,22-09-2022
1.66389E+12,0.4861,0.559,0.4564,0.5069,1820625745,1.66398E+12,917768864.5,1330406,898615314,453130948.4,0,23-09-2022
1.66398E+12,0.5069,0.5195,0.4717,0.4878,711158721,1.66406E+12,352715614.3,593855,353473531,175360287.6,0,24-09-2022
1.66406E+12,0.4879,0.5215,0.4757,0.4917,738162563,1.66415E+12,366984733.5,573784,368900786,183394000.8,0,25-09-2022
1.66415E+12,0.4916,0.502,0.4576,0.4683,626520230,1.66424E+12,296847521.5,415486,312958187,148308701.4,0,26-09-2022
1.66424E+12,0.4682,0.4882,0.435,0.4457,628394011,1.66432E+12,292038620.6,410125,296354526,137912022,0,27-09-2022
1.66432E+12,0.4458,0.4558,0.4168,0.4489,595920283,1.66441E+12,257517246.6,367581,278932240,120552174.8,0,28-09-2022
1.66441E+12,0.4491,0.5109,0.4266,0.4877,788666701,1.6645E+12,365979762.8,516418,375407350,174557632.4,0,29-09-2022
1.6645E+12,0.4876,0.4992,0.4667,0.4799,683028303,1.66458E+12,330105163.4,499348,344908814,166690857.3,0,30-09-2022
1.66458E+12,0.4799,0.4865,0.4667,0.4754,332745201,1.66467E+12,158398722.6,232022,163798047,77976935.29,0,01-10-2022
1.66467E+12,0.4753,0.4785,0.443,0.4485,331325448,1.66476E+12,152945188.2,252363,158654005,73261211.99,0,02-10-2022
1.66476E+12,0.4485,0.4694,0.4372,0.4621,393625435,1.66484E+12,177658038.7,251290,200455491,90449501.14,0,03-10-2022
1.66484E+12,0.4622,0.4858,0.4515,0.4795,528294804,1.66493E+12,248921030.6,302972,233846670,110170981.3,0,04-10-2022
1.66493E+12,0.4795,0.502,0.4716,0.4887,582675616,1.66501E+12,283275013.7,356443,251510091,122302085,0,05-10-2022
1.66501E+12,0.4888,0.5063,0.4883,0.4934,412623504,1.6651E+12,204870809.1,271931,178234322,88512335.18,0,06-10-2022
1.6651E+12,0.4934,0.5339,0.48,0.5177,523500800,1.66519E+12,262944156.6,364491,254585052,127872814.7,0,07-10-2022
1.66519E+12,0.5177,0.5292,0.5111,0.517,340783746,1.66527E+12,177286870.9,257256,163746919,85190214.95,0,08-10-2022
1.66527E+12,0.5171,0.549,0.506,0.5325,366379188,1.66536E+12,193058849.3,264444,181625117,95694697.41,0,09-10-2022
1.66536E+12,0.5325,0.538,0.4927,0.4939,519737735,1.66545E+12,269405146.7,415923,224698117,116475843.1,0,10-10-2022
1.66545E+12,0.4939,0.5025,0.4768,0.4861,445279743,1.66553E+12,218448308.6,353731,200178299,98221469.15,0,11-10-2022
1.66553E+12,0.486,0.496,0.482,0.4881,245221984,1.66562E+12,119808283.8,177528,116341342,56841144.52,0,12-10-2022
1.66562E+12,0.4881,0.4898,0.4401,0.4791,601751609,1.66571E+12,280980866.2,414916,274106028,127897991.5,0,13-10-2022
1.66571E+12,0.4791,0.5125,0.4782,0.4883,457259209,1.66579E+12,227388022,305648,218857625,108864925.3,0,14-10-2022
1.66579E+12,0.4882,0.49,0.4774,0.4818,155163123,1.66588E+12,75131086.25,103097,72547806,35151553.66,0,15-10-2022
1.66588E+12,0.4818,0.4876,0.468,0.4766,220894101,1.66596E+12,105829602.9,128741,106658207,51090785.77,0,16-10-2022
1.66596E+12,0.4765,0.4825,0.4627,0.4804,266511552,1.66605E+12,126134721.5,185876,134684341,63743774.73,0,17-10-2022
1.66605E+12,0.4804,0.4843,0.4571,0.4658,289689721,1.66614E+12,136197440.4,183992,134965358,63464184.93,0,18-10-2022
1.66614E+12,0.4657,0.4667,0.4471,0.4504,330327507,1.66622E+12,151199222.1,194462,159014856,72803191.22,0,19-10-2022
1.66622E+12,0.4504,0.4646,0.4224,0.4465,396744045,1.66631E+12,178394403.4,269299,193688485,87178376.07,0,20-10-2022
1.66631E+12,0.4465,0.4617,0.4336,0.4614,362000551,1.6664E+12,161784866.2,209686,170326924,76120399.7,0,21-10-2022
1.6664E+12,0.4613,0.4708,0.4561,0.4653,168922503,1.66648E+12,78201141.14,112690,77335894,35808060.64,0,22-10-2022
1.66648E+12,0.4653,0.4726,0.4518,0.4688,201619037,1.66657E+12,93094955.43,124146,94017629,43420886.32,0,23-10-2022
1.66657E+12,0.4688,0.473,0.4478,0.4529,269189993,1.66666E+12,123072922.5,142859,120157828,54917692.04,0,24-10-2022
1.66666E+12,0.453,0.4728,0.4434,0.4605,350361399,1.66674E+12,160081457.7,215880,171598905,78409051.65,0,25-10-2022
1.66674E+12,0.4606,0.4715,0.4562,0.4689,308800077,1.66683E+12,143488385.6,196965,144018308,66913662.92,0,26-10-2022
1.66683E+12,0.4689,0.4824,0.4584,0.4615,386147200,1.66692E+12,181953642.4,238788,187029208,88157259.92,0,27-10-2022
1.66692E+12,0.4615,0.4755,0.4564,0.4744,258511622,1.667E+12,120199098.1,157002,117686288,54732087.29,0,28-10-2022
1.667E+12,0.4743,0.4837,0.4657,0.4701,284375501,1.66709E+12,134590023.7,201794,135809120,64287057.08,0,29-10-2022
1.66709E+12,0.4702,0.4735,0.4537,0.4582,182831402,1.66717E+12,84820357.73,133563,84765782,39344717.62,0,30-10-2022
1.66717E+12,0.4582,0.4674,0.4476,0.4641,291632134,1.66726E+12,133261256.4,198148,146969703,67182951.42,0,31-10-2022
1.66726E+12,0.464,0.467,0.4543,0.4636,272552886,1.66735E+12,125642112.1,180944,125830091,58021037.52,0,01-11-2022
1.66735E+12,0.4635,0.4659,0.4451,0.4497,305327596,1.66743E+12,139704185.4,221321,140671429,64406123.64,0,02-11-2022
1.66743E+12,0.4498,0.4598,0.4487,0.4548,221405589,1.66752E+12,100942726.2,151898,104803967,47790138.03,0,03-11-2022
1.66752E+12,0.4548,0.5078,0.4532,0.5064,561979429,1.66761E+12,274689740.9,415590,276164137,134949298.9,0,04-11-2022
1.66761E+12,0.5063,0.51,0.489,0.493,199360700,1.66769E+12,99431885.51,190220,97184409,48486618.55,0,05-11-2022
1.66769E+12,0.493,0.4947,0.468,0.4709,163125807,1.66778E+12,79239163.69,136737,75421138,36664570.84,0,06-11-2022
1.66778E+12,0.4708,0.48,0.4585,0.4648,325333918,1.66787E+12,153239698.3,215747,140674033,66281947.74,0,07-11-2022
1.66787E+12,0.4647,0.4669,0.3355,0.4059,978082649,1.66795E+12,413070512.8,685459,427976370,180541812.9,0,08-11-2022
1.66795E+12,0.4059,0.411,0.316,0.3331,908074197,1.66804E+12,334989216,655564,404429799,149198267.2,0,09-11-2022
1.66804E+12,0.3332,0.403,0.3301,0.3942,815070852,1.66812E+12,301512853.2,571158,385064470,142649050,0,10-11-2022
1.66812E+12,0.3942,0.3991,0.3661,0.3843,477945830,1.66821E+12,182755584.3,371420,213380823,81549654.9,0,11-11-2022
1.66821E+12,0.3843,0.3846,0.3592,0.3636,254821436,1.6683E+12,93930662.57,185956,124252437,45808046.45,0,12-11-2022
1.6683E+12,0.3635,0.3694,0.3325,0.3408,334510449,1.66838E+12,116988962.6,245447,146909223,51402121.51,0,13-11-2022
1.66838E+12,0.3409,0.3796,0.321,0.3776,693547037,1.66847E+12,241833210.1,474551,318057879,110936320.7,0,14-11-2022
1.66847E+12,0.3775,0.3977,0.3668,0.3888,541305225,1.66856E+12,207028793.3,397121,253866537,97142845.49,0,15-11-2022
1.66856E+12,0.3887,0.3915,0.3614,0.3752,363276410,1.66864E+12,136953796.3,260049,180285056,68001644.85,0,16-11-2022
1.66864E+12,0.3751,0.3873,0.3691,0.3819,413772413,1.66873E+12,156120059.8,263552,207019266,78081706.02,0,17-11-2022
1.66873E+12,0.3819,0.3878,0.3733,0.3829,292591109,1.66882E+12,111602519.5,172434,151611474,57829190.48,0,18-11-2022
